Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
marker_fl,-5.55111512312578E-17,0.065758448891143,0.00480000000000003,0,0,0,0.000114550322131503,5.51015379256568E-09,-1.33686604155348E-22,-3.08201098735518E-22,1.11203301237211E-07,-2.49100717350344E-24,1.16713264112573E-07,0,0,0,0,0,0,package://sw5/meshes/marker_fl.STL,0.894117647058823,0.894117647058823,0.894117647058823,1,0,0,0,0,0,0,package://sw5/meshes/marker_fl.STL,,PART ASS'Y-1-1/감속기 부착 ASS'Y-1/marker-1,Origin_marker_fl_joint,Axis_marker_fl_joint,marker_fl_joint,fixed,-0.0102499999999998,0,0,1.5707963267949,1.55207700478784,-1.5707963267949,wheel_fl,0,0,0,,,,,,,,,,,,
cover_fl,-9.94446145006767E-05,-1.24187237701134E-05,-0.00141090609422095,0,0,0,0.0355492073745058,3.76248166455624E-05,3.36004195884911E-08,-5.61507233125263E-09,3.88759680999377E-05,-7.02195906241698E-10,7.64579543953779E-05,0,0,0,0,0,0,package://sw5/meshes/cover_fl.STL,0.250980392156863,0.250980392156863,0.250980392156863,1,0,0,0,0,0,0,package://sw5/meshes/cover_fl.STL,,PART ASS'Y-1-1/감속기 부착 ASS'Y-1/맨겉뚜껑_v3-1-1,Origin_cover_fl_joint,Axis_cover_fl_joint,cover_fl_joint,fixed,-0.0028762806962761,0.0479137455158353,0.00774999999999976,3.14159265358979,0,-3.08163422030932,inner_wheel_fl,0,0,0,,,,,,,,,,,,
inner_gear_rr,5.68499051833982E-07,7.63716316804983E-05,-0.0149805703213809,0,0,0,0.0110327332596441,4.80829060566523E-06,-3.01977896124854E-11,1.6476444778795E-10,4.80952617762222E-06,-3.00538459560626E-08,7.04246785452801E-07,0,0,0,0,0,0,package://sw5/meshes/inner_gear_rr.STL,0,1,0,1,0,0,0,0,0,0,package://sw5/meshes/inner_gear_rr.STL,,PART ASS'Y-2-1/감속기 부착 ASS'Y-2/작은 스퍼기어1-5차측-1,Origin_inner_gear_rr_joint,,inner_gear_rr_joint,continuous,-0.244,-0.32225,0.014126,1.5708,0.059958,0,car_frame,0,0,-1,,,,,,,,,,,,
inner_wheel_rr,-0.00261832313479413,0.0436166291145294,-0.0104233484656811,0,0,0,0.257556919292698,0.000352310782843601,-1.1219100425232E-06,-2.12088293725005E-07,0.000370932469728746,3.53301558696707E-06,0.000683104052806642,0,0,0,0,0,0,package://sw5/meshes/inner_wheel_rr.STL,0.894117647058823,0.894117647058823,0.894117647058823,1,0,0,0,0,0,0,package://sw5/meshes/inner_wheel_rr.STL,,PART ASS'Y-2-1/감속기 부착 ASS'Y-2/INEER WHE-2EL-5,Origin_inner_gear_rr_joint,,inner_wheel_rr_joint,continuous,-0.244,-0.32225,0.014126,1.5708,0.059958,0,car_frame,0,0,-1,,,,,,,,,,,,
wheel_rr,-0.00156273970588588,-0.000131316876807501,2.79373952388751E-07,0,0,0,0.165142633558274,0.000907319831290128,9.21658701271736E-09,-1.96276242383134E-11,0.000464100110679714,-3.35033565803538E-09,0.000462525250528812,0,0,0,0,0,0,package://sw5/meshes/wheel_rr.STL,0.796078431372549,0.623529411764706,1,1,0,0,0,0,0,0,package://sw5/meshes/wheel_rr.STL,,PART ASS'Y-2-1/감속기 부착 ASS'Y-2/바깥 스퍼 기어(감속기)-1;PART ASS'Y-2-1/감속기 부착 ASS'Y-2/outer cage_Ball Typ_홈깊게-1;PART ASS'Y-2-1/감속기 부착 ASS'Y-2/tire160_돌출_홈깊게-1,Origin_inner_wheel_rr_joint,,wheel_rr_joint,continuous,-0.0028763,0.047914,-0.00725,0.059958,1.5708,0,inner_wheel_rr,1,0,0,,,,,,,,,,,,
marker_rr,-8.32667268468867E-17,0.0657584488911424,0.00479999999999997,0,0,0,0.000114550322131479,5.51015379256518E-09,-7.25463246603148E-23,7.13809949338647E-23,1.11203301237191E-07,-2.79848886462042E-24,1.16713264112552E-07,0,0,0,0,0,0,package://sw5/meshes/marker_rr.STL,0.894117647058823,0.894117647058823,0.894117647058823,1,0,0,0,0,0,0,package://sw5/meshes/marker_rr.STL,,PART ASS'Y-2-1/감속기 부착 ASS'Y-2/marker-1,Origin_marker_rr_joint,Axis_marker_rr_joint,marker_rr_joint,fixed,-0.0102499999999998,0,0,-1.5707963267949,-1.55207700478784,1.5707963267949,wheel_rr,0,0,0,,,,,,,,,,,,
cover_rr,-9.94446145006489E-05,-1.24187237701204E-05,-0.00141090609422095,0,0,0,0.0355492073745058,3.76248166455624E-05,3.36004195884881E-08,-5.61507233117657E-09,3.88759680999378E-05,-7.02195906237178E-10,7.64579543953779E-05,0,0,0,0,0,0,package://sw5/meshes/cover_rr.STL,0.250980392156863,0.250980392156863,0.250980392156863,1,0,0,0,0,0,0,package://sw5/meshes/cover_rr.STL,,PART ASS'Y-2-1/감속기 부착 ASS'Y-2/맨겉뚜껑_v3-1-1,Origin_cover_rr_joint,Axis_cover_rr_joint,cover_rr_joint,fixed,-0.00287628069627605,0.0479137455158353,0.00774999999999976,3.14159265358979,0,-3.08163422030932,inner_wheel_rr,0,0,0,,,,,,,,,,,,
inner_gear_rl,5.68499051833982E-07,7.63716316805607E-05,-0.0149805703213809,0,0,0,0.011032733259644,4.80829060566523E-06,-3.01977896106325E-11,1.64764447786802E-10,4.80952617762221E-06,-3.00538459560703E-08,7.04246785452794E-07,0,0,0,0,0,0,package://sw5/meshes/inner_gear_rl.STL,0,1,0,1,0,0,0,0,0,0,package://sw5/meshes/inner_gear_rl.STL,,PART ASS'Y-2-1/감속기 부착 ASS'Y-1/작은 스퍼기어1-5차측-1,Origin_inner_gear_rl_joint,,inner_gear_rl_joint,continuous,-0.244,0.32225,0.014126,1.5708,0.059958,-3.1416,car_frame,0,0,1,,,,,,,,,,,,
inner_wheel_rl,-0.00261832313479415,0.0436166291145295,-0.0104233484656811,0,0,0,0.257556919292697,0.000352310782843601,-1.12191004252324E-06,-2.12088293724879E-07,0.000370932469728745,3.53301558696703E-06,0.000683104052806642,0,0,0,0,0,0,package://sw5/meshes/inner_wheel_rl.STL,0.894117647058823,0.894117647058823,0.894117647058823,1,0,0,0,0,0,0,package://sw5/meshes/inner_wheel_rl.STL,,PART ASS'Y-2-1/감속기 부착 ASS'Y-1/INEER WHE-2EL-5,Origin_inner_gear_rl_joint,,inner_wheel_rl_joint,continuous,-0.244,0.32225,0.014126,1.5708,0.059958,-3.1416,car_frame,0,0,1,,,,,,,,,,,,
wheel_rl,-0.00156273970588588,0.000131316876807272,-2.79373952499773E-07,0,0,0,0.165142633558276,0.000907319831290135,-9.21658701288712E-09,1.96276244221978E-11,0.000464100110679716,-3.35033565660009E-09,0.000462525250528818,0,0,0,0,0,0,package://sw5/meshes/wheel_rl.STL,0.796078431372549,0.623529411764706,1,1,0,0,0,0,0,0,package://sw5/meshes/wheel_rl.STL,,PART ASS'Y-2-1/감속기 부착 ASS'Y-1/바깥 스퍼 기어(감속기)-1;PART ASS'Y-2-1/감속기 부착 ASS'Y-1/outer cage_Ball Typ_홈깊게-1;PART ASS'Y-2-1/감속기 부착 ASS'Y-1/tire160_돌출_홈깊게-1,Origin_inner_wheel_rl_joint,,wheel_rl_joint,continuous,-0.0028763,0.047914,-0.00725,3.0816,1.5708,0,inner_wheel_rl,-1,0,0,,,,,,,,,,,,
marker_rl,-1.4432899320127E-15,0.065758448891143,0.00480000000000003,0,0,0,0.000114550322131471,5.5101537925649E-09,-2.10563348569348E-21,1.08255146673164E-22,1.1120330123719E-07,-4.99355163197858E-25,1.16713264112551E-07,0,0,0,0,0,0,package://sw5/meshes/marker_rl.STL,0.894117647058823,0.894117647058823,0.894117647058823,1,0,0,0,0,0,0,package://sw5/meshes/marker_rl.STL,,PART ASS'Y-2-1/감속기 부착 ASS'Y-1/marker-1,Origin_marker_rl_joint,Axis_marker_rl_joint,marker_rl_joint,fixed,-0.0102499999999998,0,0,1.5707963267949,1.55207700478783,-1.5707963267949,wheel_rl,0,0,0,,,,,,,,,,,,
cover_rl,-9.94446145006211E-05,-1.24187237701204E-05,-0.00141090609422095,0,0,0,0.0355492073745058,3.76248166455624E-05,3.36004195884858E-08,-5.61507233125256E-09,3.88759680999378E-05,-7.02195906242057E-10,7.64579543953779E-05,0,0,0,0,0,0,package://sw5/meshes/cover_rl.STL,0.250980392156863,0.250980392156863,0.250980392156863,1,0,0,0,0,0,0,package://sw5/meshes/cover_rl.STL,,PART ASS'Y-2-1/감속기 부착 ASS'Y-1/맨겉뚜껑_v3-1-1,Origin_cover_rl_joint,Axis_cover_rl_joint,cover_rl_joint,fixed,-0.00287628069627605,0.0479137455158353,0.00774999999999976,3.14159265358979,0,-3.08163422030932,inner_wheel_rl,0,0,0,,,,,,,,,,,,
